Tweet_count,Username,Text,Created At,Retweets,Likes,Category
21,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"இன்னொரு மொழி என்பது சுமை!

விவாதிப்போம்! விழித்தெழுவோம்!

ஞாயிறு (23.02.2025) இரவு 7.30 மணி அளவில்...

https://t.co/aaqNq7MrVZ 

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/mU6aqqO0uk",Sat Feb 22 14:46:40 +0000 2025,71,143,Makkal Needhi Maiam
22,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யத்தின் குரல் இவ்வாண்டு  நாடாளுமன்றத்தில் ஒலிக்கும்! அடுத்தாண்டு சட்டமன்றத்தில் ஒலிக்கும்!

8-ம் ஆண்டு தொடக்க விழாவில் தலைவர் திரு. @ikamalhaasan அவர்களின் எழுச்சியுரை!

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/1pgjtBAaz9",Sat Feb 22 05:58:43 +0000 2025,119,229,Makkal Needhi Maiam
23,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் தலைவர் திரு. @ikamalhaasan அவர்களை, அவரது இல்லத்தில் இன்று மாண்புமிகு துணை முதல்வர் திரு. @Udhaystalin அவர்கள் சந்தித்தார்.

#KamalHaasan
#MakkalNeedhiMaiam https://t.co/x4T9RLAB9c",Thu Feb 13 12:09:14 +0000 2025,118,259,Makkal Needhi Maiam
24,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"தமிழகத்தின் இருமொழி கொள்கையா?
ஒன்றியத்தின் மும்மொழி கொள்கையா?

விவாதிப்போம்! விழித்தெழுவோம்!

ஞாயிறு (23.02.2025) இரவு 7.30 மணி அளவில்...

https://t.co/aaqNq7MrVZ 

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/zY2GzwAp5q",Sat Feb 22 09:36:43 +0000 2025,59,103,Makkal Needhi Maiam
25,ஜெயபிரசாத்,"#KamalHaasan 
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு
@ikamalhaasan https://t.co/6fYL7Moa8n",Thu Feb 20 16:09:48 +0000 2025,108,604,Makkal Needhi Maiam
26,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் 8-வது ஆண்டு தொடக்க விழா, மதுரையில் கோலாகல கொண்டாட்டம்.
 
 மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு. @ikamalhaasan அவர்களது வழிகாட்டுதல்படி, கட்சியின் 8-ம் ஆண்டு தொடக்க விழா மதுரையில் கோலாகலமாக கொண்டாடப்பட்டது.

மதுரை மேற்கு தொகுதிக்கு உட்பட்ட பகுதிகளில், https://t.co/jTWV4IQVhs",Mon Feb 24 12:23:12 +0000 2025,71,138,Makkal Needhi Maiam
27,Gopi Siva kumar,"அன்பார்ந்த நண்பர்களே கடந்த பத்து நாட்களாக இடைவிடாத நம் மய்யத்தின் 8-ஆம் ஆண்டு விழா நிகழ்வை மிகவும் சீரும் சிறப்புமாக நடைபெற இடைவிடாத உழைப்பை கொண்டு உருவாக்கி மிகப்பெரிய அளவில் நடைபெற்ற விழாவின் பிளக்ஸ்கள்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/9s9jg9FtZc",Tue Feb 25 13:44:16 +0000 2025,26,40,Makkal Needhi Maiam
28,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"அருப்புக்கோட்டை கல்லூரணி கிராமத்தில் 'நம்மவர் படிப்பகம்' திறப்பு விழா. 

ஒவ்வொரு ஊரிலும் படிப்பகங்களை தொடங்க வேண்டும் என்ற மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு. @ikamalhaasan அவர்களது சிந்தனைக்கு செயல்வடிவம் கொடுக்கும் வகையில், விருதுநகர் மாவட்டம் அருப்புக்கோட்டை அருகேயுள்ள https://t.co/WOpThzJLTP",Thu Jan 30 15:59:43 +0000 2025,108,198,Makkal Needhi Maiam
29,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் தலைவர் திரு. @ikamalhaasan அவர்கள் முன்வைத்த கோரிக்கை!

உறுதியளித்த தமிழ்நாடு துணை முதல்வர் திரு. @Udhaystalin அவர்கள்.

#KamalHaasan
#MakkalNeedhiMaiam https://t.co/upFjHeGoBD",Fri Feb 21 16:04:29 +0000 2025,97,212,Makkal Needhi Maiam
30,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"பரமக்குடி வேந்தோணி கிராமத்தில் 'நம்மவர் படிப்பகம்' திறப்பு விழா 

தமிழகம் முழுவதும் ஒவ்வொரு ஊரிலும் படிப்பகம் தொடங்க வேண்டும் என்ற மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு. கமல் ஹாசன் அவர்களது சிந்தனைக்கு செயல்வடிவம் கொடுக்கும் வகையில், இராமநாதபுரம் மாவட்டம் பரமக்குடி அருகேயுள்ள https://t.co/ZaY6Eppp5l",Mon Jan 27 09:18:51 +0000 2025,82,156,Makkal Needhi Maiam
31,PuthiyathalaimuraiTV,"""ரசிகர்கள் வேறு, வாக்காளர்கள் வேறு""- மநீம தலைவர் கமல்ஹாசன்

#KamalHaasan | #MNM8thYear  | #MakkalNeedhiMaiam https://t.co/ID7V1lIpsn",Fri Feb 21 11:42:42 +0000 2025,199,1200,Makkal Needhi Maiam
32,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/9LKmzqnXzD",Mon Feb 24 14:19:46 +0000 2025,4,12,Makkal Needhi Maiam
33,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் கட்சியின் 8-ம் ஆண்டு துவக்கத்தை முன்னிட்டு, பொள்ளாச்சியில் மரக்கன்றுகள் நடும் நிகழ்வு.

மக்கள் நீதி மய்யம் கட்சியின் 8-ம் ஆண்டு துவக்கத்தை முன்னிட்டு, பொள்ளாச்சி நுண்ணுயிர் உரம் தயாரிக்கும் மையத்தில்  மரக்கன்றுகள் நடப்பட்டன.

கட்சியின் துணைத் தலைவர் திரு. https://t.co/rhNcSkkkbf",Fri Jan 31 14:08:07 +0000 2025,111,218,Makkal Needhi Maiam
34,💥🔥𝘛𝘩𝘶𝘨 𝘏𝘢𝘢𝘴𝘢𝘯 𝘐𝘛 𝘞𝘪𝘯𝘨 🔥💥,"#மக்கள்நீதிமய்யம் 

நம்ம கட்சி 
நம்ம 
ஆண்டவர்க்காக 
அன்றும் 
இன்றும் 
என்றும் 
உழைத்து கொண்டே இருப்போம்
@AbdulMuzaffar17 
@Gymswathi6316 
உங்கள் மதன்கமல் 

#KHFANZITWING 

#KamalHaasan
#MakkalNeedhiMaiam 
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/1qmSnLFpj3",Fri Feb 21 05:55:20 +0000 2025,43,84,Makkal Needhi Maiam
35,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"மக்கள் நீதி மய்யம் கட்சியின் திருவொற்றியூர்
மாவட்ட நிர்வாகிகள் ஆலோசனைக் கூட்டம்.

மக்கள் நீதி மய்யம் கட்சியின் 8-ம் ஆண்டு தொடக்கத்தை முன்னிட்டு, கட்சியின் தலைவர் திரு. @ikamalhaasan அவர்களது ஆலோசனையின்பேரில்,
திருவொற்றியூர் மாவட்ட நிர்வாகிகள் ஆலோசனைக் கூட்டம், சென்னை மண்டலச் https://t.co/GEjum6otxA",Sun Feb 16 12:26:04 +0000 2025,83,179,Makkal Needhi Maiam
36,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"கோபிசெட்டிபாளையத்தில் மக்கள் நீதி மய்யம் கட்சியின் 8-ம் ஆண்டு தொடக்க விழா கொண்டாட்டம்.

மக்கள் நீதி மய்யம் கட்சித் தலைவர் திரு. @ikamalhaasan அவர்களது வழிகாட்டுதல்படி, கட்சியின் 8-ம் ஆண்டு தொடக்க விழா கோபிசெட்டிபாளையத்தில் விமரிசையாக நடைபெற்றது.

கட்சியின் மாவட்டச் செயலாளர் திரு. https://t.co/Uwzg8IMKRX",Wed Feb 26 08:03:54 +0000 2025,73,154,Makkal Needhi Maiam
37,Rajesh,"உயிரே உறவே தமிழே.. ❤️

#KamalHaasan #MNM8thYear
#MakkalNeedhiMaiam https://t.co/1jcHnfRjTD",Fri Feb 21 11:39:42 +0000 2025,19,63,Makkal Needhi Maiam
38,💥🔥𝘛𝘩𝘶𝘨 𝘏𝘢𝘢𝘴𝘢𝘯 𝘐𝘛 𝘞𝘪𝘯𝘨 🔥💥,"#MNM agenda is everywhere

#மக்கள்நீதிமய்யம் 

#KamalHaasan
#MakkalNeedhiMaiam 
#8ம்ஆண்டில்_மய்யம்
#MakkalNeedhiMaiam_8thyear https://t.co/XztWiVCZN0",Thu Feb 20 08:38:59 +0000 2025,32,53,Makkal Needhi Maiam
39,Mohammed Zabiullah,"மக்கள் நீதி மய்யம்

#KamalHaasan
#MakkalNeedhiMaiam
#MNM8THYEAR
#மநீம8ம்ஆண்டு https://t.co/826m9NZ4TQ",Wed Feb 26 15:02:11 +0000 2025,17,69,Makkal Needhi Maiam
40,Makkal Needhi Maiam | மக்கள் நீதி மய்யம்,"'நம்மவர் படிப்பகங்கள்' திறப்பு விழா
மக்கள் நீதி மய்யம் தலைவர் திரு. கமல் ஹாசன் வாழ்த்து.

விருதுநகர் மாவட்டம் அருப்புக்கோட்டை அருகேயுள்ள கல்லூரணி மற்றும் ராமநாதபுரம் மாவட்டம் பரமக்குடி அருகேயுள்ள வேந்தோணி கிராமங்களில் அமைக்கப்பட்டுள்ள 'நம்மவர் படிப்பகங்கள்' திறப்பு விழாவை https://t.co/jUrxhk45FV",Sun Jan 26 12:19:00 +0000 2025,135,254,Makkal Needhi Maiam
